"objectid";"id_operacion";"id";"no, fmi";"dirección territorial";"municipio";"fecha_envio_juridico";"folio_matriz";"novedadfmi_tipo";"npnmatriz";"novedad_numero_predial";"folio_derivados";"predio tipo";"condicion prop derivado";"área registral m2";"coeficiente";"área coefieciente";"field15"
1643801;L8_1470;1470;1470;ATLÁNTICO;TUBARÁ;2025-10-31;"040-138578";FMI_Debe_Estar_Cerrado;"088320003000000010092000000000";Cancelacion_por_Desenglobe;;;;;;;
1236761;"608799";1604;1604;ATLÁNTICO;TUBARÁ;2025-10-31;"040-240459";;"088320400000002500006000000000";Cancelacion_por_Desenglobe;;;;;;;
1385501;"603340";1540;1540;ATLÁNTICO;TUBARÁ;2025-10-31;"040-302986";;"088320001000000010305000000000";Cancelacion_por_Desenglobe;;;;;;;
1644241;L8_1551;1551;1551;ATLÁNTICO;TUBARÁ;2025-10-31;"040-302986";;"088320001000000010305000000000";Desenglobe_Division_Material;"040-321204";Privado_Privado;NPH;"77";;;
1644240;L8_1550;1550;1550;ATLÁNTICO;TUBARÁ;2025-10-31;"040-302986";;"088320001000000010305000000000";Desenglobe_Division_Material;"040-321205";Privado_Privado;NPH;"77";;;
1644243;L8_1549;1549;1549;ATLÁNTICO;TUBARÁ;2025-10-31;"040-302986";;"088320001000000010305000000000";Desenglobe_Division_Material;"040-321206";Privado_Privado;NPH;"77";;;
1644242;L8_1548;1548;1548;ATLÁNTICO;TUBARÁ;2025-10-31;"040-302986";;"088320001000000010305000000000";Desenglobe_Division_Material;"040-321207";Privado_Privado;NPH;"77";;;
1644248;L8_1547;1547;1547;ATLÁNTICO;TUBARÁ;2025-10-31;"040-302986";;"088320001000000010305000000000";Desenglobe_Division_Material;"040-321208";Privado_Privado;NPH;"77";;;
1644244;L8_1546;1546;1546;ATLÁNTICO;TUBARÁ;2025-10-31;"040-302986";;"088320001000000010305000000000";Desenglobe_Division_Material;"040-321209";Privado_Privado;NPH;"77";;;
1644245;L8_1545;1545;1545;ATLÁNTICO;TUBARÁ;2025-10-31;"040-302986";;"088320001000000010305000000000";Desenglobe_Division_Material;"040-321210";Privado_Privado;NPH;"77";;;
1644246;L8_1544;1544;1544;ATLÁNTICO;TUBARÁ;2025-10-31;"040-302986";;"088320001000000010305000000000";Desenglobe_Division_Material;"040-321211";Privado_Privado;NPH;"77";;;
1644238;L8_1543;1543;1543;ATLÁNTICO;TUBARÁ;2025-10-31;"040-302986";;"088320001000000010305000000000";Desenglobe_Division_Material;"040-321212";Privado_Privado;NPH;"77";;;
1644247;L8_1542;1542;1542;ATLÁNTICO;TUBARÁ;2025-10-31;"040-302986";;"088320001000000010305000000000";Desenglobe_Division_Material;"040-321213";Privado_Privado;NPH;"77";;;
1644239;L8_1541;1541;1541;ATLÁNTICO;TUBARÁ;2025-10-31;"040-302986";;"088320001000000010305000000000";Desenglobe_Division_Material;"040-321214";Privado_Privado;NPH;"652";;;
1644237;L8_1607;1607;1607;ATLÁNTICO;TUBARÁ;2025-10-31;"040-240459";;"088320400000002500006000000000";Desenglobe_Division_Material;"040-328373";Privado_Privado;NPH;"495";;;
1644236;L8_1606;1606;1606;ATLÁNTICO;TUBARÁ;2025-10-31;"040-240459";;"088320400000002500006000000000";Desenglobe_Division_Material;"040-328374";Privado_Privado;NPH;"495";;;
1644235;L8_1605;1605;1605;ATLÁNTICO;TUBARÁ;2025-10-31;"040-240459";;"088320400000002500006000000000";Desenglobe_Division_Material;"040-328375";Privado_Privado;NPH;"489";;;
1464028;"608259";1579;1579;ATLÁNTICO;TUBARÁ;2025-10-31;"040-355868";;"088320400000001100003000000000";Cancelacion_por_Englobe;;;;;;;
1320286;"604244";1476;1476;ATLÁNTICO;TUBARÁ;2025-10-31;"040-389104";;"088320003000000010917000000000";Cancelacion_por_Desenglobe;;;;;;;
1495771;"608885";1552;1552;ATLÁNTICO;TUBARÁ;2025-10-31;"040-444763";FMI_Debe_Estar_Cerrado;"088320400000002770003000000000";Cancelacion_por_Desenglobe;;;;;;;
1158308;"603429";1482;1482;ATLÁNTICO;TUBARÁ;2025-10-31;"040-476336";;"088320002000000010066000000000";Cancelacion_por_Englobe;;;;;;;
1122152;"12339267";1481;1481;ATLÁNTICO;TUBARÁ;2025-10-31;"040-477339";;"088320002000000010865000000000";Cancelacion_por_Englobe;;;;;;;
1644232;L8_1475;1475;1475;ATLÁNTICO;TUBARÁ;2025-10-31;"040-138578";;"088320003000000010092000000000";Desenglobe_Division_Material;"040-478674 ";Privado_Privado;NPH;"4432.7299999999996";;;
1644228;L8_1474;1474;1474;ATLÁNTICO;TUBARÁ;2025-10-31;"040-138578";;"088320003000000010092000000000";Desenglobe_Division_Material;"040-478675";Privado_Privado;NPH;"5443,25";;;
1644229;L8_1473;1473;1473;ATLÁNTICO;TUBARÁ;2025-10-31;"040-138578";;"088320003000000010092000000000";Desenglobe_Division_Material;"040-478676";Privado_Privado;NPH;"33913.449999999997";;;
1644230;L8_1472;1472;1472;ATLÁNTICO;TUBARÁ;2025-10-31;"040-138578";;"088320003000000010092000000000";Desenglobe_Division_Material;"040-478677";Privado_Privado;NPH;"5443.25";;;
1644231;L8_1471;1471;1471;ATLÁNTICO;TUBARÁ;2025-10-31;"040-138578";;"088320003000000010092000000000";Desenglobe_Division_Material;"040-478678";Privado_Privado;NPH;"50336.36";;;
1418976;"604546";1599;1599;ATLÁNTICO;TUBARÁ;2025-10-31;"040-481729";;"088320003000000011227000000000";Cancelacion_por_Desenglobe;;;;;;;
1385611;"12339358";1595;1595;ATLÁNTICO;TUBARÁ;2025-10-31;"040-498847";;"088320003000000011344000000000";Cancelacion_por_Desenglobe;;;;;;;
1482099;"12339359";1616;1616;ATLÁNTICO;TUBARÁ;2025-10-31;"040-498848";;"088320003000000011345000000000";Cancelacion_por_Desenglobe;;;;;;;
1037183;"12340352";1608;1608;ATLÁNTICO;TUBARÁ;2025-10-31;"040-503967";;"088320003000000012878000000000";Cancelacion_por_Desenglobe;;;;;;;
1189985;"12658038";1590;1590;ATLÁNTICO;TUBARÁ;2025-10-31;"040-536574";;"088320003000000012924000000000";Cancelacion_por_Desenglobe;;;;;;;
1643839;L8_1484;1484;1484;ATLÁNTICO;TUBARÁ;2025-10-31;"040-476336";;"088320002000000010066000000000";Englobe_Nuevo_FMI;"040-587368";Privado_Privado;NPH;"75000";;;
1643839;L8_1484;1483;1483;ATLÁNTICO;TUBARÁ;2025-10-31;"040-477339";;"088320002000000010865000000000";Englobe_Nuevo_FMI;"040-587368";Privado_Privado;NPH;"75000";;;
1644318;L8_1508;1508;1508;ATLÁNTICO;TUBARÁ;2025-10-31;"040-587368";;SIN NPN;Desenglobe_Venta_Parcial;"040-587370";Privado_Privado;NPH;"500";;;
1644319;L8_1507;1507;1507;ATLÁNTICO;TUBARÁ;2025-10-31;"040-587368";;SIN NPN;Desenglobe_Venta_Parcial;"040-587371";Privado_Privado;NPH;"500";;;
1644320;L8_1506;1506;1506;ATLÁNTICO;TUBARÁ;2025-10-31;"040-587368";;SIN NPN;Desenglobe_Venta_Parcial;"040-587372";Privado_Privado;NPH;"500";;;
1644321;L8_1505;1505;1505;ATLÁNTICO;TUBARÁ;2025-10-31;"040-587368";;SIN NPN;Desenglobe_Venta_Parcial;"040-587373";Privado_Privado;NPH;"500";;;
1644322;L8_1504;1504;1504;ATLÁNTICO;TUBARÁ;2025-10-31;"040-587368";;SIN NPN;Desenglobe_Venta_Parcial;"040-587374";Privado_Privado;NPH;"478,40";;;
1644323;L8_1503;1503;1503;ATLÁNTICO;TUBARÁ;2025-10-31;"040-587368";;SIN NPN;Desenglobe_Venta_Parcial;"040-587375";Privado_Privado;NPH;"2373.8000000000002";;;
1644324;L8_1502;1502;1502;ATLÁNTICO;TUBARÁ;2025-10-31;"040-587368";;SIN NPN;Desenglobe_Venta_Parcial;"040-587376";Privado_Privado;NPH;"500";;;
1644325;L8_1501;1501;1501;ATLÁNTICO;TUBARÁ;2025-10-31;"040-587368";;SIN NPN;Desenglobe_Venta_Parcial;"040-587377";Privado_Privado;NPH;"544";;;
1644326;L8_1500;1500;1500;ATLÁNTICO;TUBARÁ;2025-10-31;"040-587368";;SIN NPN;Desenglobe_Venta_Parcial;"040-587378";Privado_Privado;NPH;"500";;;
1644327;L8_1499;1499;1499;ATLÁNTICO;TUBARÁ;2025-10-31;"040-587368";;SIN NPN;Desenglobe_Venta_Parcial;"040-587379";Privado_Privado;NPH;"500";;;
1644328;L8_1498;1498;1498;ATLÁNTICO;TUBARÁ;2025-10-31;"040-587368";;SIN NPN;Desenglobe_Venta_Parcial;"040-587380";Privado_Privado;NPH;"500";;;
1644329;L8_1497;1497;1497;ATLÁNTICO;TUBARÁ;2025-10-31;"040-587368";;SIN NPN;Desenglobe_Venta_Parcial;"040-587381";Privado_Privado;NPH;"500";;;
1644330;L8_1496;1496;1496;ATLÁNTICO;TUBARÁ;2025-10-31;"040-587368";;SIN NPN;Desenglobe_Venta_Parcial;"040-587382";Privado_Privado;NPH;"500";;;
1644331;L8_1495;1495;1495;ATLÁNTICO;TUBARÁ;2025-10-31;"040-587368";;SIN NPN;Desenglobe_Venta_Parcial;"040-587383";Privado_Privado;NPH;"500";;;
1644332;L8_1494;1494;1494;ATLÁNTICO;TUBARÁ;2025-10-31;"040-587368";;SIN NPN;Desenglobe_Venta_Parcial;"040-587384";Privado_Privado;NPH;"1060";;;
1644333;L8_1493;1493;1493;ATLÁNTICO;TUBARÁ;2025-10-31;"040-587368";;SIN NPN;Desenglobe_Venta_Parcial;"040-587385";Privado_Privado;NPH;"1000";;;
1644334;L8_1492;1492;1492;ATLÁNTICO;TUBARÁ;2025-10-31;"040-587368";;SIN NPN;Desenglobe_Venta_Parcial;"040-587386";Privado_Privado;NPH;"500";;;
1644335;L8_1491;1491;1491;ATLÁNTICO;TUBARÁ;2025-10-31;"040-587368";;SIN NPN;Desenglobe_Venta_Parcial;"040-587387";Privado_Privado;NPH;"1000";;;
1644336;L8_1490;1490;1490;ATLÁNTICO;TUBARÁ;2025-10-31;"040-587368";;SIN NPN;Desenglobe_Venta_Parcial;"040-587388";Privado_Privado;NPH;"1272.5";;;
1644337;L8_1489;1489;1489;ATLÁNTICO;TUBARÁ;2025-10-31;"040-587368";;SIN NPN;Desenglobe_Venta_Parcial;"040-587389";Privado_Privado;NPH;"560";;;
1644338;L8_1488;1488;1488;ATLÁNTICO;TUBARÁ;2025-10-31;"040-587368";;SIN NPN;Desenglobe_Venta_Parcial;"040-587390";Privado_Privado;NPH;"500";;;
1644339;L8_1487;1487;1487;ATLÁNTICO;TUBARÁ;2025-10-31;"040-587368";;SIN NPN;Desenglobe_Venta_Parcial;"040-587391";Privado_Privado;NPH;"1046";;;
1644340;L8_1486;1486;1486;ATLÁNTICO;TUBARÁ;2025-10-31;"040-587368";;SIN NPN;Desenglobe_Venta_Parcial;"040-587392";Privado_Privado;NPH;"5875";;;
1644341;L8_1485;1485;1485;ATLÁNTICO;TUBARÁ;2025-10-31;"040-587368";;SIN NPN;Desenglobe_Venta_Parcial;"040-587393";Privado_Privado;NPH;"554.9";;;
1644281;L8_1615;1615;1615;ATLÁNTICO;TUBARÁ;2025-10-31;"040-503967";;"088320003000000012878000000000";Desenglobe_Division_Material;"040-587527";Privado_Privado;NPH;"15010";;;
1644282;L8_1614;1614;1614;ATLÁNTICO;TUBARÁ;2025-10-31;"040-503967";;"088320003000000012878000000000";Desenglobe_Division_Material;"040-587528";Privado_Privado;NPH;"10000";;;
1644278;L8_1613;1613;1613;ATLÁNTICO;TUBARÁ;2025-10-31;"040-503967";;"088320003000000012878000000000";Desenglobe_Division_Material;"040-587529";Privado_Privado;NPH;"10000";;;
1644280;L8_1612;1612;1612;ATLÁNTICO;TUBARÁ;2025-10-31;"040-503967";;"088320003000000012878000000000";Desenglobe_Division_Material;"040-587530";Privado_Privado;NPH;"10000";;;
1644279;L8_1611;1611;1611;ATLÁNTICO;TUBARÁ;2025-10-31;"040-503967";;"088320003000000012878000000000";Desenglobe_Division_Material;"040-587531";Privado_Privado;NPH;"10000";;;
1644283;L8_1610;1610;1610;ATLÁNTICO;TUBARÁ;2025-10-31;"040-503967";;"088320003000000012878000000000";Desenglobe_Division_Material;"040-587532";Privado_Privado;NPH;"10000";;;
1644277;L8_1609;1609;1609;ATLÁNTICO;TUBARÁ;2025-10-31;"040-503967";;"088320003000000012878000000000";Desenglobe_Division_Material;"040-587533";Privado_Privado;NPH;"6126.77";;;
1643844;L8_1581;1582;1582;ATLÁNTICO;TUBARÁ;2025-10-31;"040-95222";;"088320400000001100002000000000";Englobe_Nuevo_FMI;"040-589152";Privado_Privado;NPH;"1428.84";;;
1643844;L8_1581;1581;1581;ATLÁNTICO;TUBARÁ;2025-10-31;"040-355868";;"088320400000001100003000000000";Englobe_Nuevo_FMI;"040-589152";Privado_Privado;NPH;"1428.84";;;
1288063;"14547368";1622;1622;ATLÁNTICO;TUBARÁ;2025-10-31;"040-615549";;"088320001000000010401000000000";Cancelacion_por_Desenglobe;;;;;;;
1644251;L8_1480;1480;1480;ATLÁNTICO;TUBARÁ;2025-10-31;"040-389104";;"088320003000000010917000000000";Desenglobe_Division_Material;"040-622371";Privado_Privado;NPH;"10000";;;
1644252;L8_1479;1479;1479;ATLÁNTICO;TUBARÁ;2025-10-31;"040-389104";;"088320003000000010917000000000";Desenglobe_Division_Material;"040-622372";Privado_Privado;NPH;"10000";;;
1644250;L8_1478;1478;1478;ATLÁNTICO;TUBARÁ;2025-10-31;"040-389104";;"088320003000000010917000000000";Desenglobe_Division_Material;"040-622373";Privado_Privado;NPH;"20000";;;
1644249;L8_1477;1477;1477;ATLÁNTICO;TUBARÁ;2025-10-31;"040-389104";;"088320003000000010917000000000";Desenglobe_Division_Material;"040-622374";Privado_Privado;NPH;"40000";;;
1644264;L8_1564;1564;1564;ATLÁNTICO;TUBARÁ;2025-10-31;"040-444763";;"088320400000002770003000000000";Desenglobe_Division_Material;"040-625331";Privado_Privado;NPH;"750";;;
1644263;L8_1563;1563;1563;ATLÁNTICO;TUBARÁ;2025-10-31;"040-444763";;"088320400000002770003000000000";Desenglobe_Division_Material;"040-625332";Privado_Privado;NPH;"624";;;
1644262;L8_1562;1562;1562;ATLÁNTICO;TUBARÁ;2025-10-31;"040-444763";;"088320400000002770003000000000";Desenglobe_Division_Material;"040-625333";Privado_Privado;NPH;"626";;;
1644253;L8_1561;1561;1561;ATLÁNTICO;TUBARÁ;2025-10-31;"040-444763";;"088320400000002770003000000000";Desenglobe_Division_Material;"040-625334";Privado_Privado;NPH;"630";;;
1644261;L8_1560;1560;1560;ATLÁNTICO;TUBARÁ;2025-10-31;"040-444763";;"088320400000002770003000000000";Desenglobe_Division_Material;"040-625335";Privado_Privado;NPH;"638";;;
1644260;L8_1559;1559;1559;ATLÁNTICO;TUBARÁ;2025-10-31;"040-444763";;"088320400000002770003000000000";Desenglobe_Division_Material;"040-625336";Privado_Privado;NPH;"595.70000000000005";;;
1644259;L8_1558;1558;1558;ATLÁNTICO;TUBARÁ;2025-10-31;"040-444763";;"088320400000002770003000000000";Desenglobe_Division_Material;"040-625337";Privado_Privado;NPH;"339";;;
1644258;L8_1557;1557;1557;ATLÁNTICO;TUBARÁ;2025-10-31;"040-444763";;"088320400000002770003000000000";Desenglobe_Division_Material;"040-625338";Privado_Privado;NPH;"408";;;
1644257;L8_1556;1556;1556;ATLÁNTICO;TUBARÁ;2025-10-31;"040-444763";;"088320400000002770003000000000";Desenglobe_Division_Material;"040-625339";Privado_Privado;NPH;"300";;;
1644256;L8_1555;1555;1555;ATLÁNTICO;TUBARÁ;2025-10-31;"040-444763";;"088320400000002770003000000000";Desenglobe_Division_Material;"040-625340";Privado_Privado;NPH;"5476";;;
1644255;L8_1554;1554;1554;ATLÁNTICO;TUBARÁ;2025-10-31;"040-444763";;"088320400000002770003000000000";Desenglobe_Division_Material;"040-625341";Privado_Privado;NPH;"2244.4";;;
1644254;L8_1553;1553;1553;ATLÁNTICO;TUBARÁ;2025-10-31;"040-444763";;"088320400000002770003000000000";Desenglobe_Division_Material;"040-625342";Privado_Privado;NPH;"722.9";;;
1644274;L8_1618;1618;1618;ATLÁNTICO;TUBARÁ;2025-10-31;"040-498848";;"088320003000000011345000000000";Desenglobe_Division_Material;"040-626048";Privado_Privado;NPH;"1262.5899999999999";;;
1644275;L8_1619;1619;1619;ATLÁNTICO;TUBARÁ;2025-10-31;"040-498848";;"088320003000000011345000000000";Desenglobe_Division_Material;"040-626049";Privado_Privado;NPH;"1111.08";;;
1644276;L8_1620;1620;1620;ATLÁNTICO;TUBARÁ;2025-10-31;"040-498848";;"088320003000000011345000000000";Desenglobe_Division_Material;"040-626050";Privado_Privado;NPH;"409.56";;;
1644272;L8_1621;1621;1621;ATLÁNTICO;TUBARÁ;2025-10-31;"040-498848";;"088320003000000011345000000000";Desenglobe_Division_Material;"040-626051";Privado_Privado;NPH;"413.93";;;
1644273;L8_1617;1617;1617;ATLÁNTICO;TUBARÁ;2025-10-31;"040-498848";;"088320003000000011345000000000";Desenglobe_Division_Material;"040-626052";Privado_Privado;NPH;"299.83999999999997";;;
1644286;L8_1565;1565;1565;ATLÁNTICO;TUBARÁ;2025-10-31;"040-556608";;"088320003000000010080000000000";Desenglobe_Venta_Parcial; 040-627705;Privado_Privado;NPH;"9542";;;
1644286;L8_1565;1566;1566;ATLÁNTICO;TUBARÁ;2025-10-31; 040-627705;;SIN NPN;Cambio_Numero_Predial_NPH_a_PH; 040-627705;Privado_Privado;PH_Matriz;"9542";;;
1644347;L8_1576;1576;1576;ATLÁNTICO;TUBARÁ;2025-10-31; 040-627705;;SIN NPN;Desenglobe_Division_Material;"040-627706";Privado_Privado;PH_Unidad_Predial;"625";"7.4999999999999997E-2";;
1644354;L8_1578;1578;1578;ATLÁNTICO;TUBARÁ;2025-10-31; 040-627705;;SIN NPN;Desenglobe_Division_Material;"040-627707";Privado_Privado;PH_Unidad_Predial;"546";"6.5500000000000003E-2";;
1644346;L8_1575;1575;1575;ATLÁNTICO;TUBARÁ;2025-10-31; 040-627705;;SIN NPN;Desenglobe_Division_Material;"040-627708";Privado_Privado;PH_Unidad_Predial;"582";"6.9900000000000004E-2";;
1644348;L8_1577;1577;1577;ATLÁNTICO;TUBARÁ;2025-10-31; 040-627705;;SIN NPN;Desenglobe_Division_Material;"040-627709";Privado_Privado;PH_Unidad_Predial;"780";"9.3600000000000003E-2";;
1644356;L8_1573;1573;1573;ATLÁNTICO;TUBARÁ;2025-10-31; 040-627705;;SIN NPN;Desenglobe_Division_Material;"040-627710";Privado_Privado;PH_Unidad_Predial;"575";"6.9000000000000006E-2";;
1644352;L8_1570;1570;1570;ATLÁNTICO;TUBARÁ;2025-10-31; 040-627705;;SIN NPN;Desenglobe_Division_Material;"040-627711";Privado_Privado;PH_Unidad_Predial;"635";"7.6200000000000004E-2";;
1644351;L8_1569;1569;1569;ATLÁNTICO;TUBARÁ;2025-10-31; 040-627705;;SIN NPN;Desenglobe_Division_Material;"040-627712";Privado_Privado;PH_Unidad_Predial;"647";"7.7700000000000005E-2";;
1644355;L8_1572;1572;1572;ATLÁNTICO;TUBARÁ;2025-10-31; 040-627705;;SIN NPN;Desenglobe_Division_Material;"040-627713";Privado_Privado;PH_Unidad_Predial;"647";"7.7700000000000005E-2";;
1644345;L8_1574;1574;1574;ATLÁNTICO;TUBARÁ;2025-10-31; 040-627705;;SIN NPN;Desenglobe_Division_Material;"040-627714";Privado_Privado;PH_Unidad_Predial;"1002";"0.1203";;
1644349;L8_1568;1568;1568;ATLÁNTICO;TUBARÁ;2025-10-31; 040-627705;;SIN NPN;Desenglobe_Division_Material;"040-627715";Privado_Privado;PH_Unidad_Predial;"612";"7.2999999999999995E-2";;
1644353;L8_1571;1571;1571;ATLÁNTICO;TUBARÁ;2025-10-31; 040-627705;;SIN NPN;Desenglobe_Division_Material;"040-627716";Privado_Privado;PH_Unidad_Predial;"740";"8.8800000000000004E-2";;
1644350;L8_1567;1567;1567;ATLÁNTICO;TUBARÁ;2025-10-31; 040-627705;;SIN NPN;Desenglobe_Division_Material;"040-627717";Privado_Privado;PH_Unidad_Predial;"940";"0.1128";;
1644284;L8_1591;1591;1591;ATLÁNTICO;TUBARÁ;2025-10-31;"040-536574";;"088320003000000012924000000000";Desenglobe_Division_Material;"040-627963";Privado_Privado;NPH;"1500";;;
1644285;L8_1592;1592;1592;ATLÁNTICO;TUBARÁ;2025-10-31;"040-536574";;"088320003000000012924000000000";Desenglobe_Division_Material;"040-627964";Privado_Privado;NPH;"16627.29";;;
1644269;L8_1597;1597;1597;ATLÁNTICO;TUBARÁ;2025-10-31;"040-498847";;"088320003000000011344000000000";Desenglobe_Division_Material;"040-632883";Privado_Privado;NPH;"711";;;
1644270;L8_1596;1596;1596;ATLÁNTICO;TUBARÁ;2025-10-31;"040-498847";;"088320003000000011344000000000";Desenglobe_Division_Material;"040-632884";Privado_Privado;NPH;"1572.5";;;
1644271;L8_1598;1598;1598;ATLÁNTICO;TUBARÁ;2025-10-31;"040-498847";;"088320003000000011344000000000";Desenglobe_Division_Material;"040-632885";Privado_Privado;NPH;"502.5";;;
1644234;L8_1593;1593;1593;ATLÁNTICO;TUBARÁ;2025-10-31;"040-215395";;"088320101000001060001000000000";Desenglobe_Venta_Parcial;"040-634047";Privado_Privado;NPH;"136.08000000000001";;;
1644233;L8_1594;1594;1594;ATLÁNTICO;TUBARÁ;2025-10-31;"040-215395";;"088320101000001060001000000000";Desenglobe_Venta_Parcial;"040-634048";Privado_Privado;NPH;"217.99";;;
1644266;L8_1601;1601;1601;ATLÁNTICO;TUBARÁ;2025-10-31;"040-481729";;"088320003000000011227000000000";Desenglobe_Division_Material;"040-638376";Privado_Privado;NPH;"1567.5";;;
1644267;L8_1602;1602;1602;ATLÁNTICO;TUBARÁ;2025-10-31;"040-481729";;"088320003000000011227000000000";Desenglobe_Division_Material;"040-638377";Privado_Privado;NPH;"1522.5";;;
1644268;L8_1603;1603;1603;ATLÁNTICO;TUBARÁ;2025-10-31;"040-481729";;"088320003000000011227000000000";Desenglobe_Division_Material;"040-638378";Privado_Privado;NPH;"1500";;;
1644265;L8_1600;1600;1600;ATLÁNTICO;TUBARÁ;2025-10-31;"040-481729";;"088320003000000011227000000000";Desenglobe_Division_Material;"040-638379";Privado_Privado;NPH;"1500";;;
1644342;L8_1624;1624;1624;ATLÁNTICO;TUBARÁ;2025-10-31;"040-615549";;"088320001000000010401000000000";Desenglobe_Division_Material;"040-664596";Privado_Privado;NPH;"2600";;;
1644343;L8_1625;1625;1625;ATLÁNTICO;TUBARÁ;2025-10-31;"040-615549";;"088320001000000010401000000000";Desenglobe_Division_Material;"040-664597";Privado_Privado;NPH;"1000";;;
1644344;L8_1623;1623;1623;ATLÁNTICO;TUBARÁ;2025-10-31;"040-615549";;"088320001000000010401000000000";Desenglobe_Division_Material;"040-664598";Privado_Privado;NPH;"1960.4662000000001";;;
1644316;L8_1510;1510;1510;ATLÁNTICO;TUBARÁ;2025-10-31;"040-587368";;SIN NPN;Desenglobe_Venta_Parcial;"040-680466";Privado_Privado;NPH;"200";;;
1644292;L8_1534;1534;1534;ATLÁNTICO;TUBARÁ;2025-10-31;"040-587368";;SIN NPN;Desenglobe_Venta_Parcial;"040-680467";Privado_Privado;NPH;"130";;;
1644294;L8_1532;1532;1532;ATLÁNTICO;TUBARÁ;2025-10-31;"040-587368";;SIN NPN;Desenglobe_Venta_Parcial;"040-680468";Privado_Privado;NPH;"130";;;
1644297;L8_1529;1529;1529;ATLÁNTICO;TUBARÁ;2025-10-31;"040-587368";;SIN NPN;Desenglobe_Venta_Parcial;"040-680469";Privado_Privado;NPH;"120";;;
1644298;L8_1528;1528;1528;ATLÁNTICO;TUBARÁ;2025-10-31;"040-587368";;SIN NPN;Desenglobe_Venta_Parcial;"040-680470";Privado_Privado;NPH;"120";;;
1644291;L8_1535;1535;1535;ATLÁNTICO;TUBARÁ;2025-10-31;"040-587368";;SIN NPN;Desenglobe_Venta_Parcial;"040-680471";Privado_Privado;NPH;"120";;;
1644290;L8_1536;1536;1536;ATLÁNTICO;TUBARÁ;2025-10-31;"040-587368";;SIN NPN;Desenglobe_Venta_Parcial;"040-680472";Privado_Privado;NPH;"120";;;
1644293;L8_1533;1533;1533;ATLÁNTICO;TUBARÁ;2025-10-31;"040-587368";;SIN NPN;Desenglobe_Venta_Parcial;"040-680473";Privado_Privado;NPH;"130";;;
1644295;L8_1531;1531;1531;ATLÁNTICO;TUBARÁ;2025-10-31;"040-587368";;SIN NPN;Desenglobe_Venta_Parcial;"040-680474";Privado_Privado;NPH;"130";;;
1644296;L8_1530;1530;1530;ATLÁNTICO;TUBARÁ;2025-10-31;"040-587368";;SIN NPN;Desenglobe_Venta_Parcial;"040-680475";Privado_Privado;NPH;"200";;;
1644299;L8_1527;1527;1527;ATLÁNTICO;TUBARÁ;2025-10-31;"040-587368";;SIN NPN;Desenglobe_Venta_Parcial;"040-680476";Privado_Privado;NPH;"200";;;
1644289;L8_1537;1537;1537;ATLÁNTICO;TUBARÁ;2025-10-31;"040-587368";;SIN NPN;Desenglobe_Venta_Parcial;"040-680477";Privado_Privado;NPH;"130";;;
1644313;L8_1513;1513;1513;ATLÁNTICO;TUBARÁ;2025-10-31;"040-587368";;SIN NPN;Desenglobe_Venta_Parcial;"040-680478";Privado_Privado;NPH;"130";;;
1644287;L8_1539;1539;1539;ATLÁNTICO;TUBARÁ;2025-10-31;"040-587368";;SIN NPN;Desenglobe_Venta_Parcial;"040-680479";Privado_Privado;NPH;"120";;;
1644288;L8_1538;1538;1538;ATLÁNTICO;TUBARÁ;2025-10-31;"040-587368";;SIN NPN;Desenglobe_Venta_Parcial;"040-680480";Privado_Privado;NPH;"120";;;
1644300;L8_1526;1526;1526;ATLÁNTICO;TUBARÁ;2025-10-31;"040-587368";;SIN NPN;Desenglobe_Venta_Parcial;"040-680481";Privado_Privado;NPH;"140";;;
1644304;L8_1522;1522;1522;ATLÁNTICO;TUBARÁ;2025-10-31;"040-587368";;SIN NPN;Desenglobe_Venta_Parcial;"040-680482";Privado_Privado;NPH;"140";;;
1644302;L8_1524;1524;1524;ATLÁNTICO;TUBARÁ;2025-10-31;"040-587368";;SIN NPN;Desenglobe_Venta_Parcial;"040-680483";Privado_Privado;NPH;"140";;;
1644301;L8_1525;1525;1525;ATLÁNTICO;TUBARÁ;2025-10-31;"040-587368";;SIN NPN;Desenglobe_Venta_Parcial;"040-680484";Privado_Privado;NPH;"140";;;
1644312;L8_1514;1514;1514;ATLÁNTICO;TUBARÁ;2025-10-31;"040-587368";;SIN NPN;Desenglobe_Venta_Parcial;"040-680485";Privado_Privado;NPH;"140";;;
1644315;L8_1511;1511;1511;ATLÁNTICO;TUBARÁ;2025-10-31;"040-587368";;SIN NPN;Desenglobe_Venta_Parcial;"040-680486";Privado_Privado;NPH;"140";;;
1644314;L8_1512;1512;1512;ATLÁNTICO;TUBARÁ;2025-10-31;"040-587368";;SIN NPN;Desenglobe_Venta_Parcial;"040-680487";Privado_Privado;NPH;"140";;;
1644317;L8_1509;1509;1509;ATLÁNTICO;TUBARÁ;2025-10-31;"040-587368";;SIN NPN;Desenglobe_Venta_Parcial;"040-680488";Privado_Privado;NPH;"140";;;
1644310;L8_1516;1516;1516;ATLÁNTICO;TUBARÁ;2025-10-31;"040-587368";;SIN NPN;Desenglobe_Venta_Parcial;"040-680489";Privado_Privado;NPH;"140";;;
1644311;L8_1515;1515;1515;ATLÁNTICO;TUBARÁ;2025-10-31;"040-587368";;SIN NPN;Desenglobe_Venta_Parcial;"040-680490";Privado_Privado;NPH;"140";;;
