"objectid";"id_operacion";"id";"no, fmi";"dirección territorial";"municipio";"fecha_envio_juridico";"folio_matriz";"divipola";"vereda";"novedadfmi_tipo";"npnmatriz";"novedad_numero_predial";"folio_derivados";"predio tipo";"condicion prop derivado";"área registral m2";"coeficiente";"área coefieciente"
1649232;L11_150;150;150;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-39001";"13430";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"064-39009";Privado_Privado;NPH;;;
1649233;L11_149;149;149;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-39001";"13430";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"064-39010";Privado_Privado;NPH;;;
1649235;L11_147;147;147;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-39001";"13430";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"064-39011";Privado_Privado;NPH;;;
1649236;L11_146;146;146;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-39001";"13430";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"064-39012";Privado_Privado;NPH;;;
1649237;L11_145;145;145;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-39001";"13430";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"064-39013";Privado_Privado;NPH;;;
1649209;L11_140;140;140;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-39002";"13430";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"064-39014";Privado_Privado;NPH;;;
1649208;L11_141;141;141;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-39002";"13430";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"064-39015";Privado_Privado;NPH;;;
1649207;L11_142;142;142;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-39002";"13430";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"064-39016";Privado_Privado;NPH;;;
1649206;L11_143;143;143;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-39002";"13430";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"064-39017";Privado_Privado;NPH;;;
1649210;L11_139;139;139;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-39002";"13430";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"064-39018";Privado_Privado;NPH;;;
1649212;L11_137;137;137;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-39002";"13430";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"064-39019";Privado_Privado;NPH;;;
1649213;L11_136;136;136;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-39002";"13430";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"064-39020";Privado_Privado;NPH;;;
1649211;L11_138;138;138;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-39002";"13430";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"064-39021";Privado_Privado;NPH;;;
1649214;L11_135;135;135;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-39002";"13430";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"064-39022";Privado_Privado;NPH;;;
1649246;L11_161;161;161;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-39003";"13430";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"064-39023";Privado_Privado;NPH;;;
1649247;L11_160;160;160;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-39003";"13430";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"064-39024";Privado_Privado;NPH;;;
1649248;L11_159;159;159;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-39003";"13430";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"064-39025";Privado_Privado;NPH;;;
1649249;L11_158;158;158;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-39003";"13430";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"064-39026";Privado_Privado;NPH;;;
1649250;L11_157;157;157;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-39003";"13430";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"064-39027";Privado_Privado;NPH;;;
1649245;L11_162;162;162;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-39003";"13430";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"064-39028";Privado_Privado;NPH;;;
1649244;L11_163;163;163;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-39003";"13430";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"064-39029";Privado_Privado;NPH;;;
1649240;L11_167;167;167;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-39003";"13430";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"064-39030";Privado_Privado;NPH;;;
1649243;L11_164;164;164;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-39003";"13430";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"064-39031";Privado_Privado;NPH;;;
1649241;L11_166;166;166;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-39003";"13430";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"064-39032";Privado_Privado;NPH;;;
1649242;L11_165;165;165;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-39003";"13430";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"064-39033";Privado_Privado;NPH;;;
1649239;L11_168;168;168;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-39003";"13430";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"064-39034";Privado_Privado;NPH;;;
1649251;L11_156;156;156;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-39003";"13430";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"064-39035";Privado_Privado;NPH;;;
1649252;L11_155;155;155;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-39003";"13430";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"064-39036";Privado_Privado;NPH;;;
1649253;L11_154;154;154;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-39003";"13430";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"064-39037";Privado_Privado;NPH;;;
1649255;L11_152;152;152;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-39003";"13430";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"064-39038";Privado_Privado;NPH;;;
1649254;L11_153;153;153;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-39003";"13430";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"064-39039";Privado_Privado;NPH;;;
1649238;L11_169;169;169;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-39003";"13430";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"064-39040";Privado_Privado;NPH;;;
1649231;L11_171;171;171;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-39004";"13430";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"064-39041";Privado_Privado;NPH;;;
1649224;L11_178;178;178;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-39004";"13430";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"064-39042";Privado_Privado;NPH;;;
1649223;L11_179;179;179;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-39004";"13430";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"064-39043";Privado_Privado;NPH;;;
1649227;L11_175;175;175;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-39004";"13430";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"064-39044";Privado_Privado;NPH;;;
1649229;L11_173;173;173;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-39004";"13430";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"064-39045";Privado_Privado;NPH;;;
1649230;L11_172;172;172;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-39004";"13430";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"064-39046";Privado_Privado;NPH;;;
1649226;L11_176;176;176;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-39004";"13430";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"064-39047";Privado_Privado;NPH;;;
1649228;L11_174;174;174;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-39004";"13430";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"064-39048";Privado_Privado;NPH;;;
1649225;L11_177;177;177;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-39004";"13430";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"064-39049";Privado_Privado;NPH;;;
1649268;L11_187;187;187;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-39005";"13430";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"064-39050";Privado_Privado;NPH;;;
1649267;L11_188;188;188;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-39005";"13430";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"064-39051";Privado_Privado;NPH;;;
1649266;L11_189;189;189;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-39005";"13430";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"064-39052";Privado_Privado;NPH;;;
1649273;L11_182;182;182;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-39005";"13430";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"064-39053";Privado_Privado;NPH;;;
1649270;L11_185;185;185;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-39005";"13430";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"064-39054";Privado_Privado;NPH;;;
1649271;L11_184;184;184;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-39005";"13430";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"064-39055";Privado_Privado;NPH;;;
1649274;L11_181;181;181;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-39005";"13430";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"064-39056";Privado_Privado;NPH;;;
1649272;L11_183;183;183;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-39005";"13430";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"064-39057";Privado_Privado;NPH;;;
1649269;L11_186;186;186;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-39005";"13430";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"064-39058";Privado_Privado;NPH;;;
1649454;L11_599;599;599;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-4194";"13430";"13430010100000336";;"134300101000003360005000000000";Desenglobe_Division_Material;"064-39084";Privado_Privado;NPH;;;
1649453;L11_600;600;600;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-4194";"13430";"13430010100000336";;"134300101000003360005000000000";Desenglobe_Division_Material;"064-39085";Privado_Privado;NPH;;;
1649412;L11_70;70;70;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-6387";"13430";"13430010200000365";;"134300102000003650001000000000";Desenglobe_Division_Material;"064-39124";Privado_Privado;NPH;"120";;
1649411;L11_71;71;71;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-6387";"13430";"13430010200000365";;"134300102000003650001000000000";Desenglobe_Division_Material;"064-39125";Privado_Privado;NPH;"105";;
1649410;L11_72;72;72;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-6387";"13430";"13430010200000365";;"134300102000003650001000000000";Desenglobe_Division_Material;"064-39126";Privado_Privado;NPH;"105";;
1649409;L11_73;73;73;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-6387";"13430";"13430010200000365";;"134300102000003650001000000000";Desenglobe_Division_Material;"064-39127";Privado_Privado;NPH;"105";;
1649408;L11_74;74;74;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-6387";"13430";"13430010200000365";;"134300102000003650001000000000";Desenglobe_Division_Material;"064-39128";Privado_Privado;NPH;"105";;
1649407;L11_75;75;75;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-6387";"13430";"13430010200000365";;"134300102000003650001000000000";Desenglobe_Division_Material;"064-39129";Privado_Privado;NPH;"105";;
1649406;L11_76;76;76;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-6387";"13430";"13430010200000365";;"134300102000003650001000000000";Desenglobe_Division_Material;"064-39130";Privado_Privado;NPH;"105";;
1649405;L11_77;77;77;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-6387";"13430";"13430010200000365";;"134300102000003650001000000000";Desenglobe_Division_Material;"064-39131";Privado_Privado;NPH;"105";;
1649404;L11_78;78;78;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-6387";"13430";"13430010200000365";;"134300102000003650001000000000";Desenglobe_Division_Material;"064-39132";Privado_Privado;NPH;"105";;
1649403;L11_79;79;79;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-6387";"13430";"13430010200000365";;"134300102000003650001000000000";Desenglobe_Division_Material;"064-39133";Privado_Privado;NPH;"105";;
1649402;L11_80;80;80;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-6387";"13430";"13430010200000365";;"134300102000003650001000000000";Desenglobe_Division_Material;"064-39134";Privado_Privado;NPH;"105";;
1649401;L11_81;81;81;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-6387";"13430";"13430010200000365";;"134300102000003650001000000000";Desenglobe_Division_Material;"064-39135";Privado_Privado;NPH;"120";;
1649400;L11_82;82;82;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-6387";"13430";"13430010200000365";;"134300102000003650001000000000";Desenglobe_Division_Material;"064-39136";Privado_Privado;NPH;"105";;
1649399;L11_83;83;83;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-6387";"13430";"13430010200000365";;"134300102000003650001000000000";Desenglobe_Division_Material;"064-39137";Privado_Privado;NPH;"105";;
1649398;L11_84;84;84;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-6387";"13430";"13430010200000365";;"134300102000003650001000000000";Desenglobe_Division_Material;"064-39138";Privado_Privado;NPH;"120";;
1649397;L11_85;85;85;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-6387";"13430";"13430010200000365";;"134300102000003650001000000000";Desenglobe_Division_Material;"064-39139";Privado_Privado;NPH;"105";;
1649396;L11_86;86;86;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-6387";"13430";"13430010200000365";;"134300102000003650001000000000";Desenglobe_Division_Material;"064-39140";Privado_Privado;NPH;"105,0";;
1649395;L11_87;87;87;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-6387";"13430";"13430010200000365";;"134300102000003650001000000000";Desenglobe_Division_Material;"064-39141";Privado_Privado;NPH;"105,0";;
1649394;L11_88;88;88;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-6387";"13430";"13430010200000365";;"134300102000003650001000000000";Desenglobe_Division_Material;"064-39142";Privado_Privado;NPH;"105,0";;
1649393;L11_89;89;89;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-6387";"13430";"13430010200000365";;"134300102000003650001000000000";Desenglobe_Division_Material;"064-39143";Privado_Privado;NPH;"105,0";;
1649392;L11_90;90;90;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-6387";"13430";"13430010200000365";;"134300102000003650001000000000";Desenglobe_Division_Material;"064-39144";Privado_Privado;NPH;"105,0";;
1649391;L11_91;91;91;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-6387";"13430";"13430010200000365";;"134300102000003650001000000000";Desenglobe_Division_Material;"064-39145";Privado_Privado;NPH;"105,0";;
1649390;L11_92;92;92;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-6387";"13430";"13430010200000365";;"134300102000003650001000000000";Desenglobe_Division_Material;"064-39146";Privado_Privado;NPH;"105,0";;
1649389;L11_93;93;93;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-6387";"13430";"13430010200000365";;"134300102000003650001000000000";Desenglobe_Division_Material;"064-39147";Privado_Privado;NPH;"105,0";;
1649388;L11_94;94;94;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-6387";"13430";"13430010200000365";;"134300102000003650001000000000";Desenglobe_Division_Material;"064-39148";Privado_Privado;NPH;"105,0";;
1649387;L11_95;95;95;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-6387";"13430";"13430010200000365";;"134300102000003650001000000000";Desenglobe_Division_Material;"064-39149";Privado_Privado;NPH;"120,0";;
1649386;L11_96;96;96;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-6387";"13430";"13430010200000365";;"134300102000003650001000000000";Desenglobe_Division_Material;"064-39150";Privado_Privado;NPH;"105,0";;
1649385;L11_97;97;97;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-6387";"13430";"13430010200000365";;"134300102000003650001000000000";Desenglobe_Division_Material;"064-39151";Privado_Privado;NPH;"105,0";;
1649384;L11_98;98;98;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-6387";"13430";"13430010200000365";;"134300102000003650001000000000";Desenglobe_Division_Material;"064-39152";Privado_Privado;NPH;"120,0";;
1649383;L11_99;99;99;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-6387";"13430";"13430010200000365";;"134300102000003650001000000000";Desenglobe_Division_Material;"064-39153";Privado_Privado;NPH;"105,0";;
1649382;L11_100;100;100;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-6387";"13430";"13430010200000365";;"134300102000003650001000000000";Desenglobe_Division_Material;"064-39154";Privado_Privado;NPH;"105,0";;
1649381;L11_101;101;101;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-6387";"13430";"13430010200000365";;"134300102000003650001000000000";Desenglobe_Division_Material;"064-39155";Privado_Privado;NPH;"105,0";;
1649380;L11_102;102;102;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-6387";"13430";"13430010200000365";;"134300102000003650001000000000";Desenglobe_Division_Material;"064-39156";Privado_Privado;NPH;"105,0";;
1649379;L11_103;103;103;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-6387";"13430";"13430010200000365";;"134300102000003650001000000000";Desenglobe_Division_Material;"064-39157";Privado_Privado;NPH;"105,0";;
1649378;L11_104;104;104;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-6387";"13430";"13430010200000365";;"134300102000003650001000000000";Desenglobe_Division_Material;"064-39158";Privado_Privado;NPH;"105,0";;
1649377;L11_105;105;105;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-6387";"13430";"13430010200000365";;"134300102000003650001000000000";Desenglobe_Division_Material;"064-39159";Privado_Privado;NPH;"105,0";;
1649376;L11_106;106;106;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-6387";"13430";"13430010200000365";;"134300102000003650001000000000";Desenglobe_Division_Material;"064-39160";Privado_Privado;NPH;"105,0";;
1649375;L11_107;107;107;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-6387";"13430";"13430010200000365";;"134300102000003650001000000000";Desenglobe_Division_Material;"064-39161";Privado_Privado;NPH;"105,0";;
1649374;L11_108;108;108;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-6387";"13430";"13430010200000365";;"134300102000003650001000000000";Desenglobe_Division_Material;"064-39162";Privado_Privado;NPH;"105,0";;
1649373;L11_109;109;109;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-6387";"13430";"13430010200000365";;"134300102000003650001000000000";Desenglobe_Division_Material;"064-39163";Privado_Privado;NPH;"120,0";;
1649372;L11_110;110;110;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-6387";"13430";"13430010200000365";;"134300102000003650001000000000";Desenglobe_Division_Material;"064-39164";Privado_Privado;NPH;"105,0";;
1649371;L11_111;111;111;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-6387";"13430";"13430010200000365";;"134300102000003650001000000000";Desenglobe_Division_Material;"064-39165";Privado_Privado;NPH;"105,0";;
1649370;L11_112;112;112;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-6387";"13430";"13430010200000365";;"134300102000003650001000000000";Desenglobe_Division_Material;"064-39166";Privado_Privado;NPH;"120,0";;
1649369;L11_113;113;113;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-6387";"13430";"13430010200000365";;"134300102000003650001000000000";Desenglobe_Division_Material;"064-39167";Privado_Privado;NPH;"105,0";;
1649368;L11_114;114;114;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-6387";"13430";"13430010200000365";;"134300102000003650001000000000";Desenglobe_Division_Material;"064-39168";Privado_Privado;NPH;"105,0";;
1649367;L11_115;115;115;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-6387";"13430";"13430010200000365";;"134300102000003650001000000000";Desenglobe_Division_Material;"064-39169";Privado_Privado;NPH;"105,0";;
1649366;L11_116;116;116;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-6387";"13430";"13430010200000365";;"134300102000003650001000000000";Desenglobe_Division_Material;"064-39170";Privado_Privado;NPH;"105,0";;
1649365;L11_117;117;117;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-6387";"13430";"13430010200000365";;"134300102000003650001000000000";Desenglobe_Division_Material;"064-39171";Privado_Privado;NPH;"105,0";;
1649364;L11_118;118;118;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-6387";"13430";"13430010200000365";;"134300102000003650001000000000";Desenglobe_Division_Material;"064-39172";Privado_Privado;NPH;"105,0";;
1649363;L11_119;119;119;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-6387";"13430";"13430010200000365";;"134300102000003650001000000000";Desenglobe_Division_Material;"064-39173";Privado_Privado;NPH;"105,0";;
1649362;L11_120;120;120;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-6387";"13430";"13430010200000365";;"134300102000003650001000000000";Desenglobe_Division_Material;"064-39174";Privado_Privado;NPH;"105,0";;
1649361;L11_121;121;121;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-6387";"13430";"13430010200000365";;"134300102000003650001000000000";Desenglobe_Division_Material;"064-39175";Privado_Privado;NPH;"105,0";;
1649360;L11_122;122;122;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-6387";"13430";"13430010200000365";;"134300102000003650001000000000";Desenglobe_Division_Material;"064-39176";Privado_Privado;NPH;"105,0";;
1649359;L11_123;123;123;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-6387";"13430";"13430010200000365";;"134300102000003650001000000000";Desenglobe_Division_Material;"064-39177";Privado_Privado;NPH;"120,0";;
1649358;L11_124;124;124;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-6387";"13430";"13430010200000365";;"134300102000003650001000000000";Desenglobe_Division_Material;"064-39178";Privado_Privado;NPH;"105,0";;
1649357;L11_125;125;125;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-6387";"13430";"13430010200000365";;"134300102000003650001000000000";Desenglobe_Division_Material;"064-39179";Privado_Privado;NPH;"105,0";;
1649685;L11_400;400;400;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-39181";Privado_Privado;NPH;;;
1649684;L11_401;401;401;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-39194";Privado_Privado;NPH;;;
1649683;L11_402;402;402;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-39203";Privado_Privado;NPH;;;
1649265;L11_268;268;268;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-36998";"13430";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"064-39449";Privado_Privado;NPH;;;
1649264;L11_269;269;269;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-36998";"13430";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"064-39450";Privado_Privado;NPH;;;
1649263;L11_270;270;270;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-36998";"13430";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"064-39451";Privado_Privado;NPH;;;
1649262;L11_271;271;271;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-36998";"13430";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"064-39452";Privado_Privado;NPH;;;
1649261;L11_272;272;272;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-36998";"13430";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"064-39453";Privado_Privado;NPH;;;
1649260;L11_273;273;273;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-36998";"13430";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"064-39454";Privado_Privado;NPH;;;
1649259;L11_274;274;274;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-36998";"13430";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"064-39455";Privado_Privado;NPH;;;
1649258;L11_275;275;275;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-36998";"13430";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"064-39456";Privado_Privado;NPH;;;
1649257;L11_276;276;276;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-36998";"13430";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"064-39457";Privado_Privado;NPH;;;
1649256;L11_277;277;277;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-36998";"13430";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"064-39458";Privado_Privado;NPH;;;
1649565;L11_520;520;520;BOLÍVAR;MAGANGUÉ;"12/11/2025";;"13430";SIN NPN;;SIN NPN;Predio_Nuevo;"064-39471";Privado_Privado;NPH;;;
1649296;L11_593;593;593;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-22666";"13430";"13430010300000097";;"134300103000000970002000000000";Desenglobe_Division_Material;"064-39474";Privado_Privado;NPH;;;
1649295;L11_594;594;594;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-22666";"13430";"13430010300000097";;"134300103000000970002000000000";Desenglobe_Division_Material;"064-39475";Privado_Privado;NPH;;;
1649220;L11_302;302;302;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-34771";"13430";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"064-39867";Privado_Privado;NPH;;;
1649216;L11_302;302;302;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-34771";"13430";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"064-39867";Privado_Privado;NPH;;;
1649222;L11_304;304;304;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-34771";"13430";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"064-39868";Privado_Privado;NPH;;;
1649218;L11_304;304;304;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-34771";"13430";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"064-39868";Privado_Privado;NPH;;;
1649215;L11_306;306;306;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-34771";"13430";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"064-39869";Privado_Privado;NPH;;;
1649219;L11_306;306;306;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-34771";"13430";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"064-39869";Privado_Privado;NPH;;;
1649221;L11_303;303;303;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-34771";"13430";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"064-39870";Privado_Privado;NPH;;;
1649217;L11_303;303;303;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-34771";"13430";SIN NPN;;SIN NPN;Desenglobe_Division_Material;"064-39870";Privado_Privado;NPH;;;
;;305;305;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-34771";"13430";SIN NPN;;SIN NPN;Cancelacion_por_Desenglobe;"064-39871";Privado_Privado;NPH;;;
1496134;"946961";598;598;BOLÍVAR;MAGANGUÉ;"12/11/2025";"064-4194";"13430";"13430010100000336";;"134300101000003360005000000000";Cancelacion_por_Desenglobe;;;;;;
