"objectid";"id_operacion";"id";"no, fmi";"dirección territorial";"municipio";"fecha_envio_juridico";"folio_matriz";"novedadfmi_tipo";"npnmatriz";"novedad_numero_predial";"folio_derivados";"predio tipo";"condicion prop derivado";"área registral m2";"coeficiente";"área coefieciente"
1640948;L4_458;458;458;BOYACÁ;GUAYATA;2025-09-29;"079-44344";;SIN NPN;Desenglobe_Division_Material;"079-45533";Privado_Privado;NPH;"99.94";;
1640947;L4_459;459;459;BOYACÁ;GUAYATA;2025-09-29;"079-44344";;SIN NPN;Desenglobe_Division_Material;"079-45534";Privado_Privado;NPH;"99.17";;
1641100;L4_46;46;46;BOYACÁ;RAMIRIQUÍ;2025-09-29;"090-27506";;"155990000000000200486000000000";Desenglobe_Venta_Parcial;"090-63894";Privado_Privado;NPH;"1993";;
1640946;L4_460;460;460;BOYACÁ;GUAYATA;2025-09-29;"079-44344";;SIN NPN;Desenglobe_Division_Material;"079-45535";Privado_Privado;NPH;"100.77";;
1640944;L4_461;461;461;BOYACÁ;GUAYATA;2025-09-29;"079-44344";;SIN NPN;Desenglobe_Division_Material;"079-45536";Privado_Privado;NPH;"106.29";;
1640943;L4_462;462;462;BOYACÁ;GUAYATA;2025-09-29;"079-44344";;SIN NPN;Desenglobe_Division_Material;"079-45537";Privado_Privado;NPH;"219.03";;
1640942;L4_463;463;463;BOYACÁ;GUAYATA;2025-09-29;"079-44344";;SIN NPN;Desenglobe_Division_Material;"079-45538";Privado_Privado;NPH;"152.69999999999999";;
1640945;L4_464;464;464;BOYACÁ;GUAYATA;2025-09-29;"079-44344";;SIN NPN;Desenglobe_Division_Material;"079-45539";Privado_Privado;NPH;"92.75";;
1640949;L4_465;465;465;BOYACÁ;GUAYATA;2025-09-29;"079-44344";;SIN NPN;Desenglobe_Division_Material;"079-45540";Privado_Privado;NPH;"96.25";;
1640941;L4_466;466;466;BOYACÁ;GUAYATA;2025-09-29;"079-44344";;SIN NPN;Desenglobe_Division_Material;"079-45541";Privado_Privado;NPH;"98";;
1640940;L4_467;467;467;BOYACÁ;GUAYATA;2025-09-29;"079-44344";;SIN NPN;Desenglobe_Division_Material;"079-45542";Privado_Privado;NPH;"105";;
1640939;L4_468;468;468;BOYACÁ;GUAYATA;2025-09-29;"079-44344";;SIN NPN;Desenglobe_Division_Material;"079-45543";Privado_Privado;NPH;"105";;
1640956;L4_469;469;469;BOYACÁ;GUAYATA;2025-09-29;"079-44344";;SIN NPN;Desenglobe_Division_Material;"079-45544";Privado_Privado;NPH;"105";;
1641115;L4_47;47;47;BOYACÁ;RAMIRIQUÍ;2025-09-29;"090-37800";FMI_Debe_Estar_Cerrado;"155990000000000200444000000000";Desenglobe_Venta_Parcial;"090-62802";Privado_Privado;NPH;"3652";;
1640955;L4_470;470;470;BOYACÁ;GUAYATA;2025-09-29;"079-44344";;SIN NPN;Desenglobe_Division_Material;"079-45545";Privado_Privado;NPH;"105";;
1640954;L4_471;471;471;BOYACÁ;GUAYATA;2025-09-29;"079-44344";;SIN NPN;Desenglobe_Division_Material;"079-45546";Privado_Privado;NPH;"101.11";;
1640953;L4_472;472;472;BOYACÁ;GUAYATA;2025-09-29;"079-44344";;SIN NPN;Desenglobe_Division_Material;"079-45547";Privado_Privado;NPH;"107.4";;
1640952;L4_473;473;473;BOYACÁ;GUAYATA;2025-09-29;"079-44344";;SIN NPN;Desenglobe_Division_Material;"079-45548";Publico_Uso_Publico;Via;"388.16";;
1640951;L4_474;474;474;BOYACÁ;GUAYATA;2025-09-29;"079-44344";;SIN NPN;Desenglobe_Division_Material;"079-45549";Publico_Uso_Publico;Bien_Uso_Publico;"244.21";;
1640950;L4_475;475;475;BOYACÁ;GUAYATA;2025-09-29;"079-44344";;SIN NPN;Desenglobe_Division_Material;"079-45550";Publico_Uso_Publico;Bien_Uso_Publico;"115.62";;
1638530;L4_476;476;476;BOYACÁ;GUAYATA;2025-09-29;"079-44344";;SIN NPN;Cancelacion_por_Desenglobe;;;;;;
1638530;L4_476;456;456;BOYACÁ;GUAYATA;2025-09-29;"079-15265";;"153250000000000010003000000000";Desenglobe_Division_Material;"079-44344";Privado_Privado;NPH;"2441.4";;
1640966;L4_477;477;477;BOYACÁ;GUAYATA;2025-09-29;"079-44734";;"153250000000000060198000000000";Desenglobe_Division_Material;"079-45639";Privado_Privado;NPH;"66";;
1640965;L4_478;478;478;BOYACÁ;GUAYATA;2025-09-29;"079-44734";;"153250000000000060198000000000";Desenglobe_Division_Material;"079-45640";Privado_Privado;NPH;"66";;
1640964;L4_479;479;479;BOYACÁ;GUAYATA;2025-09-29;"079-44734";;"153250000000000060198000000000";Desenglobe_Division_Material;"079-45641";Privado_Privado;NPH;"66";;
1641114;L4_48;48;48;BOYACÁ;RAMIRIQUÍ;2025-09-29;"090-37800";FMI_Debe_Estar_Cerrado;"155990000000000200444000000000";Desenglobe_Venta_Parcial;"090-62820";Privado_Privado;NPH;"3739";;
1640963;L4_480;480;480;BOYACÁ;GUAYATA;2025-09-29;"079-44734";;"153250000000000060198000000000";Desenglobe_Division_Material;"079-45642";Privado_Privado;NPH;"66";;
1640962;L4_481;481;481;BOYACÁ;GUAYATA;2025-09-29;"079-44734";;"153250000000000060198000000000";Desenglobe_Division_Material;"079-45643";Privado_Privado;NPH;"66";;
1640961;L4_482;482;482;BOYACÁ;GUAYATA;2025-09-29;"079-44734";;"153250000000000060198000000000";Desenglobe_Division_Material;"079-45644";Privado_Privado;NPH;"66";;
1640960;L4_483;483;483;BOYACÁ;GUAYATA;2025-09-29;"079-44734";;"153250000000000060198000000000";Desenglobe_Division_Material;"079-45645";Privado_Privado;NPH;"66";;
1640959;L4_484;484;484;BOYACÁ;GUAYATA;2025-09-29;"079-44734";;"153250000000000060198000000000";Desenglobe_Division_Material;"079-45646";Privado_Privado;NPH;"66";;
1640958;L4_485;485;485;BOYACÁ;GUAYATA;2025-09-29;"079-44734";;"153250000000000060198000000000";Desenglobe_Division_Material;"079-45647";Privado_Privado;NPH;"66";;
1640969;L4_486;486;486;BOYACÁ;GUAYATA;2025-09-29;"079-44734";;"153250000000000060198000000000";Desenglobe_Division_Material;"079-45648";Privado_Privado;NPH;"66";;
1640968;L4_487;487;487;BOYACÁ;GUAYATA;2025-09-29;"079-44734";;"153250000000000060198000000000";Desenglobe_Division_Material;"079-45649";Privado_Privado;NPH;"66";;
1640967;L4_488;488;488;BOYACÁ;GUAYATA;2025-09-29;"079-44734";;"153250000000000060198000000000";Desenglobe_Division_Material;"079-45650";Privado_Privado;NPH;"66";;
1640976;L4_489;489;489;BOYACÁ;GUAYATA;2025-09-29;"079-44734";;"153250000000000060198000000000";Desenglobe_Division_Material;"079-45651";Privado_Privado;NPH;"66";;
1640975;L4_490;490;490;BOYACÁ;GUAYATA;2025-09-29;"079-44734";;"153250000000000060198000000000";Desenglobe_Division_Material;"079-45652";Privado_Privado;NPH;"66";;
1640974;L4_491;491;491;BOYACÁ;GUAYATA;2025-09-29;"079-44734";;"153250000000000060198000000000";Desenglobe_Division_Material;"079-45653";Privado_Privado;NPH;"66";;
1640973;L4_492;492;492;BOYACÁ;GUAYATA;2025-09-29;"079-44734";;"153250000000000060198000000000";Desenglobe_Division_Material;"079-45654";Privado_Privado;NPH;"66";;
1640972;L4_493;493;493;BOYACÁ;GUAYATA;2025-09-29;"079-44734";;"153250000000000060198000000000";Desenglobe_Division_Material;"079-45655";Privado_Privado;NPH;"66";;
1640971;L4_494;494;494;BOYACÁ;GUAYATA;2025-09-29;"079-44734";;"153250000000000060198000000000";Desenglobe_Division_Material;"079-45656";Publico_Uso_Publico;Via;"420.39";;
1640957;L4_495;495;495;BOYACÁ;GUAYATA;2025-09-29;"079-44734";;"153250000000000060198000000000";Desenglobe_Division_Material;"079-45657";Publico_Uso_Publico;Bien_Uso_Publico;"241.41";;
1640970;L4_496;496;496;BOYACÁ;GUAYATA;2025-09-29;"079-44734";;"153250000000000060198000000000";Desenglobe_Division_Material;"079-45658";Publico_Uso_Publico;Bien_Uso_Publico;"363.5";;
1640907;L4_498;498;498;BOYACÁ;GUAYATA;2025-09-29;"079-34493";FMI_Debe_Estar_Cerrado;"153250100000000060003000000000";Desenglobe_Division_Material;"079-45009";Privado_Privado;NPH;"743.51";;
1640908;L4_499;499;499;BOYACÁ;GUAYATA;2025-09-29;"079-34493";FMI_Debe_Estar_Cerrado;"153250100000000060003000000000";Desenglobe_Division_Material;"079-45010";Privado_Privado;NPH;"644.1";;
1641087;L4_50;50;50;BOYACÁ;RAMIRIQUÍ;2025-09-29;"090-18682";;"155990000000000200432000000000";Desenglobe_Venta_Parcial;"090-63951";Privado_Privado;NPH;"418";;
1640909;L4_500;500;500;BOYACÁ;GUAYATA;2025-09-29;"079-34493";FMI_Debe_Estar_Cerrado;"153250100000000060003000000000";Desenglobe_Division_Material;"079-45011";Privado_Privado;NPH;"707.8";;
1640910;L4_501;501;501;BOYACÁ;GUAYATA;2025-09-29;"079-34493";FMI_Debe_Estar_Cerrado;"153250100000000060003000000000";Desenglobe_Division_Material;"079-45012";Privado_Privado;NPH;"227.2";;
1640911;L4_502;502;502;BOYACÁ;GUAYATA;2025-09-29;"079-34493";FMI_Debe_Estar_Cerrado;"153250100000000060003000000000";Desenglobe_Division_Material;"079-45013";Privado_Privado;NPH;"445.91";;
1640912;L4_503;503;503;BOYACÁ;GUAYATA;2025-09-29;"079-34493";FMI_Debe_Estar_Cerrado;"153250100000000060003000000000";Desenglobe_Division_Material;"079-45014";Privado_Privado;NPH;"580.4";;
1640913;L4_504;504;504;BOYACÁ;GUAYATA;2025-09-29;"079-34493";FMI_Debe_Estar_Cerrado;"153250100000000060003000000000";Desenglobe_Division_Material;"079-45015";Privado_Privado;NPH;"594.54999999999995";;
1640914;L4_505;505;505;BOYACÁ;GUAYATA;2025-09-29;"079-34493";FMI_Debe_Estar_Cerrado;"153250100000000060003000000000";Desenglobe_Division_Material;"079-45016";Privado_Privado;NPH;"601.63";;
1640896;L4_506;506;506;BOYACÁ;GUAYATA;2025-09-29;"079-34493";FMI_Debe_Estar_Cerrado;"153250100000000060003000000000";Desenglobe_Division_Material;"079-45017";Privado_Privado;NPH;"120";;
1640897;L4_507;507;507;BOYACÁ;GUAYATA;2025-09-29;"079-34493";FMI_Debe_Estar_Cerrado;"153250100000000060003000000000";Desenglobe_Division_Material;"079-45018";Privado_Privado;NPH;"120";;
1640898;L4_508;508;508;BOYACÁ;GUAYATA;2025-09-29;"079-34493";FMI_Debe_Estar_Cerrado;"153250100000000060003000000000";Desenglobe_Division_Material;"079-45019";Privado_Privado;NPH;"120";;
1640899;L4_509;509;509;BOYACÁ;GUAYATA;2025-09-29;"079-34493";FMI_Debe_Estar_Cerrado;"153250100000000060003000000000";Desenglobe_Division_Material;"079-45020";Privado_Privado;NPH;"120";;
1641088;L4_51;51;51;BOYACÁ;RAMIRIQUÍ;2025-09-29;"090-18682";;"155990000000000200432000000000";Desenglobe_Venta_Parcial;"090-66009";Privado_Privado;NPH;"1646";;
1640900;L4_510;510;510;BOYACÁ;GUAYATA;2025-09-29;"079-34493";FMI_Debe_Estar_Cerrado;"153250100000000060003000000000";Desenglobe_Division_Material;"079-45021";Privado_Privado;NPH;"120";;
1640901;L4_511;511;511;BOYACÁ;GUAYATA;2025-09-29;"079-34493";FMI_Debe_Estar_Cerrado;"153250100000000060003000000000";Desenglobe_Division_Material;"079-45022";Privado_Privado;NPH;"120";;
1640902;L4_512;512;512;BOYACÁ;GUAYATA;2025-09-29;"079-34493";FMI_Debe_Estar_Cerrado;"153250100000000060003000000000";Desenglobe_Division_Material;"079-45023";Privado_Privado;NPH;"120";;
1640903;L4_513;513;513;BOYACÁ;GUAYATA;2025-09-29;"079-34493";FMI_Debe_Estar_Cerrado;"153250100000000060003000000000";Desenglobe_Division_Material;"079-45024";Privado_Privado;NPH;"120";;
1640905;L4_514;514;514;BOYACÁ;GUAYATA;2025-09-29;"079-34493";FMI_Debe_Estar_Cerrado;"153250100000000060003000000000";Desenglobe_Division_Material;"079-45025";Privado_Privado;NPH;"93.27";;
1640904;L4_515;515;515;BOYACÁ;GUAYATA;2025-09-29;"079-34493";FMI_Debe_Estar_Cerrado;"153250100000000060003000000000";Desenglobe_Division_Material;"079-45026";Privado_Privado;NPH;"318.51";;
1640906;L4_516;516;516;BOYACÁ;GUAYATA;2025-09-29;"079-34493";FMI_Debe_Estar_Cerrado;"153250100000000060003000000000";Desenglobe_Division_Material;"079-45027";Privado_Privado;NPH;"1161.1199999999999";;
1641003;L4_518;518;518;BOYACÁ;GUAYATA;2025-09-29;"079-5997";;"153250100000000350004000000000";Desenglobe_Division_Material;"079-45490";Privado_Privado;NPH;"658.29";;
1641004;L4_519;519;519;BOYACÁ;GUAYATA;2025-09-29;"079-5997";;"153250100000000350004000000000";Desenglobe_Division_Material;"079-45491";Privado_Privado;NPH;"633.66";;
1641102;L4_52;52;52;BOYACÁ;RAMIRIQUÍ;2025-09-29;"090-27844";;"155990000000000200239000000000";Desenglobe_Venta_Parcial;"090-61979";Privado_Privado;NPH;"6552";;
1641005;L4_520;520;520;BOYACÁ;GUAYATA;2025-09-29;"079-5997";;"153250100000000350004000000000";Desenglobe_Division_Material;"079-45492";Privado_Privado;NPH;"718.84";;
1641006;L4_521;521;521;BOYACÁ;GUAYATA;2025-09-29;"079-5997";;"153250100000000350004000000000";Desenglobe_Division_Material;"079-45493";Privado_Privado;NPH;"1560.66";;
1641007;L4_522;522;522;BOYACÁ;GUAYATA;2025-09-29;"079-5997";;"153250100000000350004000000000";Desenglobe_Division_Material;"079-45494";Privado_Privado;NPH;"754.4";;
1641008;L4_523;523;523;BOYACÁ;GUAYATA;2025-09-29;"079-5997";;"153250100000000350004000000000";Desenglobe_Division_Material;"079-45495";Privado_Privado;NPH;"948.85";;
1641009;L4_524;524;524;BOYACÁ;GUAYATA;2025-09-29;"079-5997";;"153250100000000350004000000000";Desenglobe_Division_Material;"079-45496";Privado_Privado;NPH;"749.84";;
1641010;L4_525;525;525;BOYACÁ;GUAYATA;2025-09-29;"079-5997";;"153250100000000350004000000000";Desenglobe_Division_Material;"079-45497";Privado_Privado;NPH;"1541.95";;
1641011;L4_526;526;526;BOYACÁ;GUAYATA;2025-09-29;"079-5997";;"153250100000000350004000000000";Desenglobe_Division_Material;"079-45498";Privado_Privado;NPH;"732.14";;
1641012;L4_527;527;527;BOYACÁ;GUAYATA;2025-09-29;"079-5997";;"153250100000000350004000000000";Desenglobe_Division_Material;"079-45499";Privado_Privado;NPH;"971.45";;
1641001;L4_528;528;528;BOYACÁ;GUAYATA;2025-09-29;"079-5997";;"153250100000000350004000000000";Desenglobe_Division_Material;"079-45500";Privado_Privado;NPH;"149.74";;
1641002;L4_529;529;529;BOYACÁ;GUAYATA;2025-09-29;"079-5997";;"153250100000000350004000000000";Desenglobe_Division_Material;"079-45501";Privado_Privado;NPH;"479.18";;
1641133;L4_53;53;53;BOYACÁ;RAMIRIQUÍ;2025-09-29;"090-9513";FMI_Debe_Estar_Cerrado;"155990000000000200434000000000";Desenglobe_Venta_Parcial;"090-63148";Privado_Privado;NPH;"1674";;
1640894;L4_531;531;531;BOYACÁ;GUAYATA;2025-09-29;"079-3350";;"153250000000000070164000000000";Desenglobe_Division_Material;"079-44938";Privado_Privado;NPH;"2150";;
1640892;L4_532;532;532;BOYACÁ;GUAYATA;2025-09-29;"079-3350";;"153250000000000070164000000000";Desenglobe_Division_Material;"079-44939";Privado_Privado;NPH;"1870";;
1640893;L4_533;533;533;BOYACÁ;GUAYATA;2025-09-29;"079-3350";;"153250000000000070164000000000";Desenglobe_Division_Material;"079-44940";Privado_Privado;NPH;"2080";;
1640891;L4_534;534;534;BOYACÁ;GUAYATA;2025-09-29;"079-3350";;"153250000000000070164000000000";Desenglobe_Division_Material;"079-44941";Privado_Privado;NPH;"2160";;
1640890;L4_535;535;535;BOYACÁ;GUAYATA;2025-09-29;"079-3350";;"153250000000000070164000000000";Desenglobe_Division_Material;"079-44942";Privado_Privado;NPH;"3100";;
1640889;L4_536;536;536;BOYACÁ;GUAYATA;2025-09-29;"079-3350";;"153250000000000070164000000000";Desenglobe_Division_Material;"079-44943";Privado_Privado;NPH;"3130";;
1640895;L4_537;537;537;BOYACÁ;GUAYATA;2025-09-29;"079-3350";;"153250000000000070164000000000";Desenglobe_Division_Material;"079-44944";Privado_Privado;NPH;"3510";;
1641036;L4_539;539;539;BOYACÁ;MONIQUIRA;2025-09-29;"083-26144";;"154690000000000130268000000000";Desenglobe_Division_Material;"083-46545";Privado_Privado;NPH;"1423";;
1641134;L4_54;54;54;BOYACÁ;RAMIRIQUÍ;2025-09-29;"090-9513";FMI_Debe_Estar_Cerrado;"155990000000000200434000000000";Desenglobe_Venta_Parcial;"090-62480";Privado_Privado;NPH;"1456";;
1641037;L4_540;540;540;BOYACÁ;MONIQUIRA;2025-09-29;"083-26144";;"154690000000000130268000000000";Desenglobe_Division_Material;"083-46546";Privado_Privado;NPH;"1440";;
1641051;L4_542;542;542;BOYACÁ;MONIQUIRA;2025-09-29;"083-44023";;"154690000000000110286000000000";Desenglobe_Division_Material;"083-45747";Privado_Privado;NPH;"7773";;
1641052;L4_543;543;543;BOYACÁ;MONIQUIRA;2025-09-29;"083-44023";;"154690000000000110286000000000";Desenglobe_Division_Material;"083-45746";Privado_Privado;NPH;"5209";;
1641032;L4_545;545;545;BOYACÁ;MONIQUIRA;2025-09-29;"083-23056";;"154690000000000250234000000000";Desenglobe_Venta_Parcial;"083-44624";Privado_Privado;NPH;"3000";;
1641030;L4_545;545;545;BOYACÁ;MONIQUIRA;2025-09-29;"083-23056";;"154690000000000250234000000000";Desenglobe_Venta_Parcial;"083-44624";Privado_Privado;NPH;"3000";;
1641031;L4_545;545;545;BOYACÁ;MONIQUIRA;2025-09-29;"083-23056";;"154690000000000250234000000000";Desenglobe_Venta_Parcial;"083-44624";Privado_Privado;NPH;"3000";;
1641066;L4_546;546;546;BOYACÁ;MONIQUIRA;2025-09-29;"083-4416";;"154690000000000230371000000000";Desenglobe_Venta_Parcial;"083-45094";Privado_Privado;NPH;"253";;
1641065;L4_547;547;547;BOYACÁ;MONIQUIRA;2025-09-29;"083-4416";;"154690000000000230371000000000";Desenglobe_Venta_Parcial;"083-44888";Privado_Privado;NPH;"256";;
1641054;L4_548;548;548;BOYACÁ;MONIQUIRA;2025-09-29;"083-44025";;"154690000000000110278000000000";Desenglobe_Division_Material;"083-45957";Privado_Privado;NPH;"7549";;
1641053;L4_549;549;549;BOYACÁ;MONIQUIRA;2025-09-29;"083-44025";;"154690000000000110278000000000";Desenglobe_Division_Material;"083-45955";Privado_Privado;NPH;"2680";;
1641014;L4_551;551;551;BOYACÁ;MONIQUIRA;2025-09-29;"083-14746";;"154690000000000250246000000000";Desenglobe_Venta_Parcial;"083-44212";Privado_Privado;NPH;"1728";;
1641013;L4_552;552;552;BOYACÁ;MONIQUIRA;2025-09-29;"083-14746";;"154690000000000250246000000000";Desenglobe_Venta_Parcial;"083-44186";Privado_Privado;NPH;"2991";;
1641039;L4_553;553;553;BOYACÁ;MONIQUIRA;2025-09-29;"083-28801";;"154690000000000140205000000000";Desenglobe_Division_Material;"083-46104";Privado_Privado;NPH;"11750";;
1641038;L4_554;554;554;BOYACÁ;MONIQUIRA;2025-09-29;"083-28801";;"154690000000000140205000000000";Desenglobe_Division_Material;"083-46105";Privado_Privado;NPH;"750";;
1641024;L4_556;556;556;BOYACÁ;MONIQUIRA;2025-09-29;"083-21403";;"154690000000000010070000000000";Desenglobe_Division_Material;"083-45272";Privado_Privado;NPH;"10000";;
1641023;L4_557;557;557;BOYACÁ;MONIQUIRA;2025-09-29;"083-21403";;"154690000000000010070000000000";Desenglobe_Division_Material;"083-45273";Privado_Privado;NPH;"3500";;
1641050;L4_559;559;559;BOYACÁ;MONIQUIRA;2025-09-29;"083-38978";;"154690000000000080616000000000";Desenglobe_Division_Material;"083-46259";Privado_Privado;NPH;"2286";;
1641132;L4_56;56;56;BOYACÁ;RAMIRIQUÍ;2025-09-29;"090-7";;"155990000000000200418000000000";Desenglobe_Venta_Parcial;"090-61594";Privado_Privado;NPH;"4420";;
1641049;L4_560;560;560;BOYACÁ;MONIQUIRA;2025-09-29;"083-38978";;"154690000000000080616000000000";Desenglobe_Division_Material;"083-46260";Privado_Privado;NPH;"2286";;
1641076;L4_562;562;562;BOYACÁ;MONIQUIRA;2025-09-29;"083-8431";;"154690000000000230588000000000";Desenglobe_Venta_Parcial;"083-44235";Privado_Privado;NPH;"18493";;
1641077;L4_562;562;562;BOYACÁ;MONIQUIRA;2025-09-29;"083-8431";;"154690000000000230588000000000";Desenglobe_Venta_Parcial;"083-44235";Privado_Privado;NPH;"18493";;
1641078;L4_562;562;562;BOYACÁ;MONIQUIRA;2025-09-29;"083-8431";;"154690000000000230588000000000";Desenglobe_Venta_Parcial;"083-44235";Privado_Privado;NPH;"18493";;
1641041;L4_563;563;563;BOYACÁ;MONIQUIRA;2025-09-29;"083-31330";;"154690000000000300165000000000";Desenglobe_Division_Material;"083-44126";Privado_Privado;NPH;"2160";;
1641040;L4_564;564;564;BOYACÁ;MONIQUIRA;2025-09-29;"083-31330";;"154690000000000300165000000000";Desenglobe_Division_Material;"083-44127";Privado_Privado;NPH;"2160";;
1641025;L4_566;566;566;BOYACÁ;MONIQUIRA;2025-09-29;"083-21905";;"154690000000000300199000000000";Desenglobe_Division_Material;"083-45596";Privado_Privado;NPH;"4028";;
1641026;L4_567;567;567;BOYACÁ;MONIQUIRA;2025-09-29;"083-21905";;"154690000000000300199000000000";Desenglobe_Division_Material;"083-45595";Privado_Privado;NPH;"2372";;
1641045;L4_569;569;569;BOYACÁ;MONIQUIRA;2025-09-29;"083-31554";;"154690100000000600065000000000";Desenglobe_Division_Material;"083-46648";Privado_Privado;NPH;"729.31";;
1641112;L4_57;57;57;BOYACÁ;RAMIRIQUÍ;2025-09-29;"090-37709";;"155990000000000200576000000000";Desenglobe_Venta_Parcial;"090-61604";Privado_Privado;NPH;"4540";;
1641044;L4_570;570;570;BOYACÁ;MONIQUIRA;2025-09-29;"083-31554";;"154690100000000600065000000000";Desenglobe_Division_Material;"083-46649";Privado_Privado;NPH;"636.91";;
1641043;L4_571;571;571;BOYACÁ;MONIQUIRA;2025-09-29;"083-31554";;"154690100000000600065000000000";Desenglobe_Division_Material;"083-46650";Privado_Privado;NPH;"1301.73";;
1641042;L4_572;572;572;BOYACÁ;MONIQUIRA;2025-09-29;"083-31554";;"154690100000000600065000000000";Desenglobe_Division_Material;"083-46651";Privado_Privado;NPH;"1399.91";;
1641058;L4_574;574;574;BOYACÁ;MONIQUIRA;2025-09-29;"083-44074";;"154690000000000150177000000000";Desenglobe_Division_Material;"083-45978";Privado_Privado;NPH;"10354.864";;
1641057;L4_575;575;575;BOYACÁ;MONIQUIRA;2025-09-29;"083-44074";;"154690000000000150177000000000";Desenglobe_Division_Material;"083-45979";Privado_Privado;NPH;"13279.716";;
1641070;L4_577;577;577;BOYACÁ;MONIQUIRA;2025-09-29;"083-5303";;"154690000000000250298000000000";Desenglobe_Venta_Parcial;"083-44553";Privado_Privado;NPH;"10717";;
1641071;L4_577;577;577;BOYACÁ;MONIQUIRA;2025-09-29;"083-5303";;"154690000000000250298000000000";Desenglobe_Venta_Parcial;"083-44553";Privado_Privado;NPH;"10717";;
1641072;L4_577;577;577;BOYACÁ;MONIQUIRA;2025-09-29;"083-5303";;"154690000000000250298000000000";Desenglobe_Venta_Parcial;"083-44553";Privado_Privado;NPH;"10717";;
1641067;L4_578;578;578;BOYACÁ;MONIQUIRA;2025-09-29;"083-5303";;"154690000000000250298000000000";Desenglobe_Venta_Parcial;"083-44620";Privado_Privado;NPH;"20620";;
1641068;L4_578;578;578;BOYACÁ;MONIQUIRA;2025-09-29;"083-5303";;"154690000000000250298000000000";Desenglobe_Venta_Parcial;"083-44620";Privado_Privado;NPH;"20620";;
1641069;L4_578;578;578;BOYACÁ;MONIQUIRA;2025-09-29;"083-5303";;"154690000000000250298000000000";Desenglobe_Venta_Parcial;"083-44620";Privado_Privado;NPH;"20620";;
1641113;L4_58;58;58;BOYACÁ;RAMIRIQUÍ;2025-09-29;"090-37710";;"155990000000000200577000000000";Desenglobe_Venta_Parcial;"090-61605";Privado_Privado;NPH;"1902";;
1641021;L4_580;580;580;BOYACÁ;MONIQUIRA;2025-09-29;"083-17544";;"154690000000000040168000000000";Desenglobe_Division_Material;"083-46598";Privado_Privado;NPH;"5279";;
1641020;L4_581;581;581;BOYACÁ;MONIQUIRA;2025-09-29;"083-17544";;"154690000000000040168000000000";Desenglobe_Division_Material;"083-46599";Privado_Privado;NPH;"4313";;
1641019;L4_582;582;582;BOYACÁ;MONIQUIRA;2025-09-29;"083-17544";;"154690000000000040168000000000";Desenglobe_Division_Material;"083-46600";Privado_Privado;NPH;"6149";;
1641018;L4_584;584;584;BOYACÁ;MONIQUIRA;2025-09-29;"083-16894";;"154690100000001020027000000000";Desenglobe_Division_Material;"083-45574";Privado_Privado;NPH;"74";;
1641016;L4_585;585;585;BOYACÁ;MONIQUIRA;2025-09-29;"083-16894";;"154690100000001020027000000000";Desenglobe_Division_Material;"083-45575";Privado_Privado;NPH;"148";;
1641017;L4_586;586;586;BOYACÁ;MONIQUIRA;2025-09-29;"083-16894";;"154690100000001020027000000000";Desenglobe_Division_Material;"083-45576";Privado_Privado;NPH;"222";;
1641048;L4_588;588;588;BOYACÁ;MONIQUIRA;2025-09-29;"083-34778";;"154690000000000230217000000000";Desenglobe_Venta_Parcial;"083-44895";Privado_Privado;NPH;"4738";;
1641047;L4_589;589;589;BOYACÁ;MONIQUIRA;2025-09-29;"083-34778";;"154690000000000230217000000000";Desenglobe_Venta_Parcial;"083-44887";Privado_Privado;NPH;"5123";;
1641096;L4_59;59;59;BOYACÁ;RAMIRIQUÍ;2025-09-29;"090-2383";;"155990000000000200010000000000";Desenglobe_Venta_Parcial;"090-61373";Privado_Privado;NPH;"2888";;
1641046;L4_590;590;590;BOYACÁ;MONIQUIRA;2025-09-29;"083-34778";;"154690000000000230217000000000";Desenglobe_Venta_Parcial;"083-44692";Privado_Privado;NPH;"1615";;
1641027;L4_591;591;591;BOYACÁ;MONIQUIRA;2025-09-29;"083-22186";;"154690100000000610036000000000";Desenglobe_Division_Material;"083-44687";Privado_Privado;NPH;"463.33";;
1641029;L4_592;592;592;BOYACÁ;MONIQUIRA;2025-09-29;"083-22186";;"154690100000000610036000000000";Desenglobe_Division_Material;"083-44688";Privado_Privado;NPH;"463.33";;
1641028;L4_593;593;593;BOYACÁ;MONIQUIRA;2025-09-29;"083-22186";;"154690100000000610036000000000";Desenglobe_Division_Material;"083-44689";Privado_Privado;NPH;"463.34";;
1641064;L4_595;595;595;BOYACÁ;MONIQUIRA;2025-09-29;"083-44153";;"154690000000000150039000000000";Desenglobe_Division_Material;"083-44531";Privado_Privado;NPH;"6800";;
1641063;L4_596;596;596;BOYACÁ;MONIQUIRA;2025-09-29;"083-44153";;"154690000000000150039000000000";Desenglobe_Division_Material;"083-44530";Privado_Privado;NPH;"6800";;
1641062;L4_597;597;597;BOYACÁ;MONIQUIRA;2025-09-29;"083-44153";;"154690000000000150039000000000";Desenglobe_Division_Material;"083-44532";Privado_Privado;NPH;"6800";;
1641033;L4_599;599;599;BOYACÁ;MONIQUIRA;2025-09-29;"083-250";;"154690000000000230170000000000";Desenglobe_Division_Material;"083-45353";Privado_Privado;NPH;"30428.21";;
1638532;L4_6;6;6;BOYACÁ;RAMIRIQUÍ;2025-09-29;"090-24350";;"155990000000000090919000000000";Cancelacion_por_Englobe;;;;;;
